Transacao,Usuario,Provedor,Produto,ProdutoCategoria,Canal,ValorEmConta,ValorServico,DataHora,EstrategiaPreco,Fraude
12940,4841,4,6,varejo,2,-10.0,10,2018-11-26T04:49:23Z,2,0
92708,2056,6,10,netflix,3,1000.0,1000,2018-11-26T05:20:33Z,2,0
47012,4841,4,6,varejo,2,-20.0,20,2018-11-26T05:20:50Z,2,0
114510,2946,3,15,varejo,3,13000.0,13000,2018-11-26T05:23:59Z,2,0
47167,1616,6,19,globoplay,3,11000.0,11000,2018-11-26T05:28:05Z,2,0
126330,4841,4,6,varejo,2,-220.0,220,2018-11-26T05:28:23Z,2,0
74177,3887,5,3,netflix,3,1000.0,1000,2018-11-26T05:28:51Z,4,0
32226,4841,4,6,varejo,2,-50.0,50,2018-11-26T05:29:56Z,2,0
32056,3925,6,3,netflix,3,5000.0,5000,2018-11-26T05:34:21Z,2,0
91845,2946,3,15,varejo,3,15000.0,15000,2018-11-26T05:35:50Z,2,0
85177,2056,6,10,netflix,3,2000.0,2000,2018-11-26T05:37:11Z,2,0
14532,4841,4,6,varejo,2,-40.0,40,2018-11-26T05:37:27Z,2,0
36963,2792,6,10,netflix,3,5000.0,5000,2018-11-26T05:39:26Z,2,0
96602,4841,4,6,varejo,2,-100.0,100,2018-11-26T05:39:42Z,2,0
94591,1616,6,19,globoplay,3,900.0,900,2018-11-26T05:39:44Z,2,0
90343,4841,4,6,varejo,2,-18.0,18,2018-11-26T05:40:12Z,2,0
53121,1616,6,1,netflix,3,1000.0,1000,2018-11-26T05:43:20Z,2,0
124166,4841,4,6,varejo,2,-50.0,50,2018-11-26T05:43:39Z,2,0
49440,4184,6,3,netflix,3,1251.0,1251,2018-11-26T05:51:55Z,2,0
108999,4841,4,6,varejo,2,-62.55,63,2018-11-26T05:52:46Z,2,0
131059,446,6,3,netflix,3,1000.0,1000,2018-11-26T05:56:28Z,2,0
21787,4111,5,10,netflix,3,1000.0,1000,2018-11-26T05:57:06Z,4,0
92147,4841,4,6,varejo,2,-50.0,50,2018-11-26T05:57:09Z,2,0
118520,4841,4,6,varejo,2,-20.0,20,2018-11-26T05:57:32Z,2,0
20566,2237,6,3,netflix,3,1000.0,1000,2018-11-26T06:00:37Z,2,0
74904,2056,6,10,netflix,3,2000.0,2000,2018-11-26T06:01:38Z,2,0
101089,4841,4,6,varejo,2,-40.0,40,2018-11-26T06:01:52Z,2,0
97943,3992,5,3,netflix,3,2000.0,2000,2018-11-26T06:05:06Z,4,0
15869,4841,4,6,varejo,2,-100.0,100,2018-11-26T06:06:10Z,2,0
136000,2056,6,10,netflix,3,2000.0,2000,2018-11-26T06:08:11Z,2,0
20592,4841,4,6,varejo,2,-40.0,40,2018-11-26T06:08:27Z,2,0
100508,4356,6,3,netflix,3,1000.0,1000,2018-11-26T06:15:33Z,2,0
3299,4841,4,6,varejo,2,-50.0,50,2018-11-26T06:16:15Z,2,0
61332,1606,3,1,netflix,3,3000.0,3000,2018-11-26T06:23:41Z,1,0
10822,4841,4,6,varejo,2,-150.0,150,2018-11-26T06:24:13Z,2,0
116891,2946,3,15,varejo,3,16000.0,16000,2018-11-26T06:26:11Z,2,0
4567,2946,3,15,varejo,3,10000.0,10000,2018-11-26T06:28:04Z,2,0
96886,288,6,3,netflix,3,500.0,500,2018-11-26T06:29:20Z,2,0
16679,2296,5,10,netflix,3,1000.0,1000,2018-11-26T06:35:38Z,4,0
139303,3630,6,3,netflix,3,900.0,900,2018-11-26T06:35:39Z,2,0
80957,4841,4,6,varejo,2,-20.0,20,2018-11-26T06:36:00Z,2,0
132398,4841,4,6,varejo,2,-45.0,45,2018-11-26T06:36:29Z,2,0
22846,2296,6,10,netflix,3,500.0,500,2018-11-26T06:41:02Z,2,0
26635,10,4,2,internet,5,-500.0,500,2018-11-26T06:41:48Z,4,0
63438,1959,3,15,varejo,3,100000.0,100000,2018-11-26T06:46:32Z,2,0
64083,323,6,10,netflix,3,700.0,700,2018-11-26T06:46:57Z,2,0
31779,4841,4,6,varejo,2,-14.0,14,2018-11-26T06:47:15Z,2,0
108610,1709,6,19,globoplay,3,3500.0,3500,2018-11-26T06:48:38Z,2,0
124536,10,4,3,netflix,5,-1000.0,1000,2018-11-26T06:49:15Z,4,0
122907,4841,4,6,varejo,2,-70.0,70,2018-11-26T06:49:23Z,2,0
46238,2056,6,10,netflix,3,3000.0,3000,2018-11-26T06:49:39Z,2,0
123379,4841,4,6,varejo,2,-60.0,60,2018-11-26T06:49:58Z,2,0
27046,1959,3,15,varejo,3,50000.0,50000,2018-11-26T06:49:58Z,2,0
113629,1959,3,15,varejo,3,50000.0,50000,2018-11-26T06:51:15Z,2,0
89772,1518,6,3,netflix,3,5000.0,5000,2018-11-26T06:52:47Z,2,0
76721,4841,4,6,varejo,2,-250.0,250,2018-11-26T06:53:29Z,2,0
48810,1606,3,10,netflix,3,1000.0,1000,2018-11-26T07:03:22Z,1,0
24314,4103,6,3,netflix,3,1000.0,1000,2018-11-26T07:04:15Z,2,0
26781,4841,4,6,varejo,2,-20.0,20,2018-11-26T07:04:34Z,2,0
129534,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:05:09Z,2,0
117441,2980,6,3,netflix,3,1000.0,1000,2018-11-26T07:08:49Z,2,0
76687,4068,6,3,netflix,3,1000.0,1000,2018-11-26T07:09:30Z,2,0
136237,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:09:32Z,2,0
100488,4110,3,10,netflix,3,500.0,500,2018-11-26T07:09:47Z,1,0
37871,2980,6,3,netflix,3,1500.0,1500,2018-11-26T07:09:54Z,2,0
75491,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:10:26Z,2,0
86429,4841,4,6,varejo,2,-75.0,75,2018-11-26T07:10:36Z,2,0
71861,4249,4,3,netflix,2,-1000.0,1000,2018-11-26T07:14:51Z,4,0
113386,4110,3,10,netflix,3,500.0,500,2018-11-26T07:15:42Z,1,0
14226,4356,6,10,netflix,3,1000.0,1000,2018-11-26T07:29:46Z,2,0
72245,4841,4,6,varejo,2,-20.0,20,2018-11-26T07:30:04Z,2,0
4151,4449,6,10,netflix,3,1000.0,1000,2018-11-26T07:30:15Z,2,0
107825,4841,4,6,varejo,2,-20.0,20,2018-11-26T07:30:30Z,2,0
87387,2980,6,3,netflix,3,1000.0,1000,2018-11-26T07:30:32Z,2,0
123692,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:31:19Z,2,0
111359,4068,5,15,varejo,3,9000.0,9000,2018-11-26T07:32:02Z,2,0
25599,4068,5,15,varejo,3,9000.0,9000,2018-11-26T07:33:03Z,2,0
95262,1346,1,15,varejo,3,5000.0,5000,2018-11-26T07:35:58Z,2,0
8132,4249,4,3,netflix,2,-1000.0,1000,2018-11-26T07:39:36Z,4,0
113324,1346,6,3,netflix,3,1000.0,1000,2018-11-26T07:43:01Z,2,0
46381,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:44:06Z,2,0
58769,274,6,10,netflix,3,1000.0,1000,2018-11-26T07:45:07Z,2,0
28506,4068,6,3,netflix,3,1500.0,1500,2018-11-26T07:46:27Z,2,0
117347,1842,6,4,netflix,3,500.0,500,2018-11-26T07:47:16Z,2,0
8706,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:47:18Z,2,0
74587,4449,6,3,netflix,3,1500.0,1500,2018-11-26T07:53:01Z,2,0
139294,4841,4,6,varejo,2,-75.0,75,2018-11-26T07:53:49Z,2,0
17061,1606,3,3,netflix,3,1000.0,1000,2018-11-26T07:54:31Z,1,0
33280,4841,4,6,varejo,2,-50.0,50,2018-11-26T07:55:48Z,2,0
102795,1346,6,3,netflix,3,2000.0,2000,2018-11-26T08:03:07Z,2,0
77978,197,6,10,netflix,3,5000.0,5000,2018-11-26T08:03:47Z,2,0
28561,4841,4,6,varejo,2,-100.0,100,2018-11-26T08:04:08Z,2,0
55624,197,6,10,netflix,3,3985.0,3985,2018-11-26T08:05:32Z,2,0
85216,1346,6,3,netflix,3,1000.0,1000,2018-11-26T08:05:35Z,2,0
111330,4841,4,6,varejo,2,-50.0,50,2018-11-26T08:06:29Z,2,0
43313,3693,6,3,netflix,3,500.0,500,2018-11-26T08:09:33Z,2,0
85147,4841,4,6,varejo,2,-25.0,25,2018-11-26T08:10:34Z,2,0
68596,4111,5,3,netflix,3,1000.0,1000,2018-11-26T08:12:09Z,4,0
24674,4110,3,10,netflix,3,500.0,500,2018-11-26T08:19:38Z,1,0
50114,4068,5,15,varejo,3,9000.0,9000,2018-11-26T08:25:51Z,2,0
129648,2295,5,15,varejo,3,3000.0,3000,2018-11-26T08:28:46Z,2,0
111141,1447,5,3,netflix,3,1000.0,1000,2018-11-26T08:29:00Z,4,0
60684,672,3,10,netflix,3,2000.0,2000,2018-11-26T08:29:10Z,1,0
82061,2395,6,3,netflix,3,800.0,800,2018-11-26T08:29:17Z,2,0
43899,4841,4,6,varejo,2,-50.0,50,2018-11-26T08:29:58Z,2,0
24005,4841,4,6,varejo,2,-40.0,40,2018-11-26T08:30:01Z,2,0
73210,4841,4,6,varejo,2,-40.0,40,2018-11-26T08:30:36Z,2,0
88005,2257,5,11,internet,3,500.0,500,2018-11-26T08:30:39Z,4,0
31328,335,6,3,netflix,3,2000.0,2000,2018-11-26T08:31:23Z,2,0
134343,4841,4,6,varejo,2,-100.0,100,2018-11-26T08:32:15Z,2,0
83857,2295,6,3,netflix,3,1000.0,1000,2018-11-26T08:32:16Z,2,0
93983,2257,1,11,internet,3,500.0,500,2018-11-26T08:32:37Z,4,0
1625,4841,4,6,varejo,2,-50.0,50,2018-11-26T08:33:04Z,2,0
99890,4841,4,6,varejo,2,-10.0,10,2018-11-26T08:33:36Z,2,0
78511,538,6,10,netflix,3,1000.0,1000,2018-11-26T08:38:38Z,2,0
101862,2056,6,3,netflix,3,1000.0,1000,2018-11-26T08:51:54Z,2,0
86194,4841,4,6,varejo,2,-50.0,50,2018-11-26T08:52:38Z,2,0
17291,1606,3,10,netflix,3,1100.0,1100,2018-11-26T08:53:54Z,1,0
83558,4841,4,6,varejo,2,-22.0,22,2018-11-26T08:55:38Z,2,0
90142,10,4,10,netflix,5,-1000.0,1000,2018-11-26T08:56:07Z,4,0
78828,4249,4,10,netflix,2,-500.0,500,2018-11-26T08:56:11Z,4,0
107338,3447,6,4,netflix,3,500.0,500,2018-11-26T09:06:02Z,2,0
41462,4841,4,6,varejo,2,-25.0,25,2018-11-26T09:06:35Z,2,0
116746,4249,4,3,netflix,2,-2000.0,2000,2018-11-26T09:10:05Z,4,0
97200,782,1,15,varejo,3,3000.0,3000,2018-11-26T09:15:02Z,2,0
70095,2402,5,3,netflix,3,2100.0,2100,2018-11-26T09:17:32Z,4,0
128672,2783,6,11,internet,3,1000.0,1000,2018-11-26T09:18:00Z,2,0
101237,4841,4,6,varejo,2,-20.0,20,2018-11-26T09:18:43Z,2,0
110090,4841,4,6,varejo,2,-105.0,105,2018-11-26T09:18:44Z,2,0
26957,335,6,10,netflix,3,1000.0,1000,2018-11-26T09:19:19Z,2,0
25313,4841,4,6,varejo,2,-20.0,20,2018-11-26T09:19:34Z,2,0
125920,568,5,21,boleto,3,30000.0,32900,2018-11-26T09:29:15Z,2,0
6018,2664,5,4,netflix,3,1000.0,1000,2018-11-26T09:29:22Z,4,0
88372,4841,4,6,varejo,2,-50.0,50,2018-11-26T09:29:55Z,2,0
578,4841,4,6,varejo,2,-1005.0,1005,2018-11-26T09:30:32Z,2,0
20452,1205,6,1,netflix,3,2000.0,2000,2018-11-26T09:31:19Z,2,0
28287,4841,4,6,varejo,2,-100.0,100,2018-11-26T09:31:45Z,2,0
37204,1709,6,3,netflix,3,1000.0,1000,2018-11-26T09:34:55Z,2,0
9400,4841,4,6,varejo,2,-50.0,50,2018-11-26T09:36:27Z,2,0
97878,500,6,3,netflix,3,1000.0,1000,2018-11-26T09:39:12Z,2,0
41699,4841,4,6,varejo,2,-50.0,50,2018-11-26T09:39:54Z,2,0
114069,4110,5,21,boleto,3,8000.0,9140,2018-11-26T09:41:59Z,2,0
36486,4841,4,6,varejo,2,-622.0,622,2018-11-26T09:43:14Z,2,0
51142,2980,6,3,netflix,3,1000.0,1000,2018-11-26T09:48:06Z,2,0
92143,4841,4,6,varejo,2,-50.0,50,2018-11-26T09:48:51Z,2,0
88490,2250,3,10,netflix,3,500.0,500,2018-11-26T09:52:50Z,1,0
138702,398,4,10,netflix,5,-1000.0,1000,2018-11-26T09:55:53Z,4,0
120563,262,1,15,varejo,3,10000.0,10000,2018-11-26T09:59:28Z,2,0
6999,262,6,10,netflix,3,1000.0,1000,2018-11-26T10:01:59Z,2,0
43600,4841,4,6,varejo,2,-20.0,20,2018-11-26T10:02:17Z,2,0
61096,2604,3,10,netflix,3,1000.0,1000,2018-11-26T10:02:41Z,1,0
12865,2518,5,10,netflix,3,20000.0,20000,2018-11-26T10:04:06Z,4,0
101257,1709,5,15,varejo,3,50000.0,50000,2018-11-26T10:07:16Z,2,0
37,1709,6,8,globoplay,3,11000.0,11000,2018-11-26T10:09:05Z,2,0
25167,4841,4,6,varejo,2,-154.0,154,2018-11-26T10:09:26Z,2,0
47458,4117,6,1,netflix,3,1000.0,1000,2018-11-26T10:09:59Z,2,0
92373,4841,4,6,varejo,2,-50.0,50,2018-11-26T10:10:23Z,2,0
24769,4600,5,3,netflix,3,5000.0,5000,2018-11-26T10:13:09Z,4,0
116367,1709,6,19,globoplay,3,3500.0,3500,2018-11-26T10:13:47Z,2,0
42461,2139,5,15,varejo,3,1000.0,1000,2018-11-26T10:13:58Z,2,0
50333,4841,4,6,varejo,2,-250.0,250,2018-11-26T10:14:05Z,2,0
135863,4841,4,6,varejo,2,-70.0,70,2018-11-26T10:14:14Z,2,0
112593,2139,6,3,netflix,3,1000.0,1000,2018-11-26T10:15:05Z,2,0
78519,4841,4,6,varejo,2,-50.0,50,2018-11-26T10:15:50Z,2,0
23953,10,4,10,netflix,5,-2000.0,2000,2018-11-26T10:21:15Z,4,0
74966,2518,5,10,netflix,3,10000.0,10000,2018-11-26T10:25:41Z,4,0
43758,4841,4,6,varejo,2,-200.0,200,2018-11-26T10:26:11Z,2,0
41126,2518,5,10,netflix,3,12000.0,12000,2018-11-26T10:28:20Z,4,0
70115,3007,6,10,netflix,3,1000.0,1000,2018-11-26T10:29:26Z,2,0
69370,4841,4,6,varejo,2,-20.0,20,2018-11-26T10:29:51Z,2,0
123465,4117,6,1,netflix,3,112.0,112,2018-11-26T10:32:51Z,2,0
112288,2056,6,10,netflix,3,1000.0,1000,2018-11-26T10:35:27Z,2,0
55418,262,6,10,netflix,3,1000.0,1000,2018-11-26T10:35:42Z,2,0
31899,4841,4,6,varejo,2,-20.0,20,2018-11-26T10:35:47Z,2,0
28338,4841,4,6,varejo,2,-20.0,20,2018-11-26T10:36:00Z,2,0
100895,10,4,3,netflix,5,-1500.0,1500,2018-11-26T10:37:51Z,4,0
6920,2443,6,3,netflix,3,1000.0,1000,2018-11-26T10:38:35Z,2,0
8780,2056,6,10,netflix,3,1000.0,1000,2018-11-26T10:40:06Z,2,0
119081,4841,4,6,varejo,2,-20.0,20,2018-11-26T10:40:25Z,2,0
64272,1709,6,3,netflix,3,2000.0,2000,2018-11-26T10:40:36Z,2,0
32867,4841,4,6,varejo,2,-100.0,100,2018-11-26T10:41:24Z,2,0
127241,2056,6,3,netflix,3,1000.0,1000,2018-11-26T10:45:08Z,2,0
76750,4841,4,6,varejo,2,-50.0,50,2018-11-26T10:45:53Z,2,0
58654,2783,6,4,netflix,3,500.0,500,2018-11-26T10:47:09Z,2,0
43068,4841,4,6,varejo,2,-25.0,25,2018-11-26T10:47:37Z,2,0
38723,1608,1,15,varejo,3,120000.0,120000,2018-11-26T10:50:41Z,2,0
50337,1608,1,15,varejo,3,120000.0,120000,2018-11-26T10:51:33Z,2,0
55636,1394,5,15,varejo,3,1500.0,1500,2018-11-26T10:51:37Z,2,0
76655,1394,6,3,netflix,3,1200.0,1200,2018-11-26T10:54:00Z,2,0
113593,4841,4,6,varejo,2,-60.0,60,2018-11-26T10:54:56Z,2,0
64880,3315,5,21,boleto,3,10000.0,11200,2018-11-26T11:00:05Z,2,0
109670,1294,6,10,netflix,3,1000.0,1000,2018-11-26T11:04:33Z,2,0
59029,10,4,1,netflix,5,-8000.0,8000,2018-11-26T11:04:36Z,4,0
130669,4103,6,3,netflix,3,1000.0,1000,2018-11-26T11:04:47Z,2,0
75060,4841,4,6,varejo,2,-50.0,50,2018-11-26T11:05:53Z,2,0
1198,1634,5,19,globoplay,3,11000.0,11000,2018-11-26T11:07:21Z,2,0
9084,4841,4,6,varejo,2,-220.0,220,2018-11-26T11:07:53Z,2,0
27788,4103,6,10,netflix,3,1000.0,1000,2018-11-26T11:09:06Z,2,0
134557,4841,4,6,varejo,2,-20.0,20,2018-11-26T11:09:22Z,2,0
44252,227,3,15,varejo,3,10000.0,10000,2018-11-26T11:09:33Z,2,0
41411,335,6,3,netflix,3,1000.0,1000,2018-11-26T11:10:04Z,2,0
65910,4325,6,1,netflix,3,440.0,440,2018-11-26T11:10:25Z,2,0
123700,4841,4,6,varejo,2,-20.0,20,2018-11-26T11:10:44Z,2,0
5947,4841,4,6,varejo,2,-50.0,50,2018-11-26T11:10:55Z,2,0
3832,3470,5,24,museu,3,10000.0,14000,2018-11-26T11:13:07Z,2,0
137033,4841,4,6,varejo,2,-2000.0,2000,2018-11-26T11:14:31Z,2,0
101582,2056,5,10,netflix,3,5000.0,5000,2018-11-26T11:20:37Z,4,0
23093,4841,4,6,varejo,2,-100.0,100,2018-11-26T11:21:04Z,2,0
67718,335,6,3,netflix,3,1000.0,1000,2018-11-26T11:23:58Z,2,0
98445,4841,4,6,varejo,2,-50.0,50,2018-11-26T11:24:55Z,2,0
50725,1842,5,15,varejo,3,1900.0,1900,2018-11-26T11:26:11Z,2,0
30265,1842,5,15,varejo,3,1900.0,1900,2018-11-26T11:27:24Z,2,0
112718,335,6,10,netflix,3,2000.0,2000,2018-11-26T11:33:30Z,2,0
43317,4841,4,6,varejo,2,-40.0,40,2018-11-26T11:33:51Z,2,0
130704,1693,6,3,netflix,3,1500.0,1500,2018-11-26T11:37:58Z,2,0
115650,3336,6,10,netflix,3,1000.0,1000,2018-11-26T11:41:22Z,2,0
70437,4841,4,6,varejo,2,-20.0,20,2018-11-26T11:42:03Z,2,0
55697,2292,6,3,netflix,3,1000.0,1000,2018-11-26T11:44:16Z,2,0
101014,3707,5,15,varejo,3,6500.0,6500,2018-11-26T11:48:47Z,2,0
59753,3707,6,24,museu,3,5000.0,7000,2018-11-26T11:50:34Z,2,0
21326,3740,6,24,museu,3,5000.0,7000,2018-11-26T11:50:51Z,2,0
76661,4841,4,6,varejo,2,-2000.0,2000,2018-11-26T11:51:58Z,2,0
37402,3707,5,15,varejo,3,2000.0,2000,2018-11-26T11:52:45Z,2,0
132438,3707,6,24,museu,3,5000.0,7000,2018-11-26T11:53:54Z,2,0
32968,3707,5,15,varejo,3,2000.0,2000,2018-11-26T11:55:36Z,2,0
68355,3707,6,24,museu,3,5000.0,7000,2018-11-26T11:56:36Z,2,0
29330,4841,4,6,varejo,2,-2000.0,2000,2018-11-26T11:57:05Z,2,0
96662,4841,4,6,varejo,2,-1000.0,1000,2018-11-26T11:57:09Z,2,0
57289,568,5,3,netflix,3,1000.0,1000,2018-11-26T12:02:25Z,4,0
3058,4841,4,6,varejo,2,-50.0,50,2018-11-26T12:03:44Z,2,0
5392,3447,6,3,netflix,3,1300.0,1300,2018-11-26T12:10:42Z,2,0
21488,4841,4,6,varejo,2,-65.0,65,2018-11-26T12:11:32Z,2,0
14533,3441,6,3,netflix,3,500.0,500,2018-11-26T12:18:46Z,2,0
66995,4841,4,6,varejo,2,-25.0,25,2018-11-26T12:19:31Z,2,0
107880,2928,6,10,netflix,3,1000.0,1000,2018-11-26T12:25:33Z,2,0
92330,910,6,3,netflix,3,1000.0,1000,2018-11-26T12:25:49Z,2,0
126988,4841,4,6,varejo,2,-20.0,20,2018-11-26T12:25:54Z,2,0
73387,4841,4,6,varejo,2,-36.5,37,2018-11-26T12:26:41Z,2,0
28542,4356,6,11,internet,3,1000.0,1000,2018-11-26T12:27:02Z,2,0
129990,4841,4,6,varejo,2,-20.0,20,2018-11-26T12:27:29Z,2,0
121301,1606,3,3,netflix,3,1000.0,1000,2018-11-26T12:29:31Z,1,0
12681,678,5,15,varejo,3,9500.0,9500,2018-11-26T12:30:49Z,2,0
20701,4841,4,6,varejo,2,-50.0,50,2018-11-26T12:30:59Z,2,0
107102,678,6,3,netflix,3,1000.0,1000,2018-11-26T12:32:24Z,2,0
59468,4841,4,6,varejo,2,-50.0,50,2018-11-26T12:33:10Z,2,0
41430,2250,5,10,netflix,3,2000.0,2000,2018-11-26T12:39:09Z,4,0
72809,4841,4,6,varejo,2,-40.0,40,2018-11-26T12:39:34Z,2,0
93287,1525,6,10,netflix,3,500.0,500,2018-11-26T12:48:51Z,2,0
12094,2305,5,10,netflix,3,500.0,500,2018-11-26T12:50:03Z,4,0
139927,1346,6,3,netflix,3,500.0,500,2018-11-26T12:51:04Z,2,0
50480,4841,4,6,varejo,2,-25.0,25,2018-11-26T12:51:54Z,2,0
32032,160,3,15,varejo,3,5000.0,5000,2018-11-26T12:52:06Z,2,0
124837,3441,6,3,netflix,3,500.0,500,2018-11-26T12:52:24Z,2,0
63264,4841,4,6,varejo,2,-25.0,25,2018-11-26T12:53:11Z,2,0
88404,160,6,1,netflix,3,1000.0,1000,2018-11-26T12:53:40Z,2,0
81053,4841,4,6,varejo,2,-50.0,50,2018-11-26T12:54:03Z,2,0
77042,506,3,4,netflix,3,2000.0,2000,2018-11-26T12:54:16Z,1,0
74642,1346,6,3,netflix,3,500.0,500,2018-11-26T12:55:06Z,2,0
136611,4841,4,6,varejo,2,-25.0,25,2018-11-26T12:55:52Z,2,0
24939,4841,4,6,varejo,2,-100.0,100,2018-11-26T12:56:16Z,2,0
103614,1346,6,3,netflix,3,505.0,505,2018-11-26T12:56:49Z,2,0
28731,3124,3,10,netflix,3,1000.0,1000,2018-11-26T12:59:13Z,1,0
111529,4841,4,6,varejo,2,-20.0,20,2018-11-26T13:00:06Z,2,0
61870,1842,5,15,varejo,3,1900.0,1900,2018-11-26T13:03:11Z,2,0
134899,1842,5,3,netflix,3,1900.0,1900,2018-11-26T13:04:06Z,4,0
26575,4345,5,10,netflix,3,1000.0,1000,2018-11-26T13:04:23Z,4,0
58703,950,6,10,netflix,3,1000.0,1000,2018-11-26T13:15:01Z,2,0
12527,4841,4,6,varejo,2,-20.0,20,2018-11-26T13:15:24Z,2,0
50904,3441,6,10,netflix,3,500.0,500,2018-11-26T13:28:33Z,2,0
40482,2585,5,10,netflix,3,2000.0,2000,2018-11-26T13:28:43Z,4,0
130494,4841,4,6,varejo,2,-10.0,10,2018-11-26T13:28:51Z,2,0
102541,4841,4,6,varejo,2,-40.0,40,2018-11-26T13:29:17Z,2,0
50977,3185,3,15,varejo,3,5000.0,5000,2018-11-26T13:31:15Z,2,0
131302,1959,3,15,varejo,3,200000.0,200000,2018-11-26T13:38:12Z,0,0
46180,4213,5,3,netflix,3,1000.0,1000,2018-11-26T13:38:26Z,4,0
41417,1959,3,15,varejo,3,200000.0,200000,2018-11-26T13:38:43Z,0,0
33519,4841,4,6,varejo,2,-50.0,50,2018-11-26T13:39:14Z,2,0
95874,1959,3,15,varejo,3,200000.0,200000,2018-11-26T13:39:32Z,0,0
57180,2056,5,15,varejo,3,10000.0,10000,2018-11-26T13:51:02Z,2,0
131783,4389,6,3,netflix,3,1000.0,1000,2018-11-26T13:51:31Z,2,0
101637,1959,3,15,varejo,3,200000.0,200000,2018-11-26T13:53:54Z,0,0
20740,3441,6,10,netflix,3,1000.0,1000,2018-11-26T13:55:27Z,2,0
112223,4841,4,6,varejo,2,-20.0,20,2018-11-26T13:55:47Z,2,0
19072,4493,6,4,netflix,3,1000.0,1000,2018-11-26T13:57:20Z,2,0
72734,4841,4,6,varejo,2,-50.0,50,2018-11-26T13:57:53Z,2,0
57240,4325,6,1,netflix,3,400.0,400,2018-11-26T13:58:39Z,2,0
47945,3441,6,10,netflix,3,1000.0,1000,2018-11-26T14:01:50Z,2,0
84311,4841,4,6,varejo,2,-20.0,20,2018-11-26T14:02:11Z,2,0
62599,3441,6,3,netflix,3,1000.0,1000,2018-11-26T14:04:34Z,2,0
108818,10,4,10,netflix,5,-14000.0,14000,2018-11-26T14:04:53Z,4,0
22138,4841,4,6,varejo,2,-50.0,50,2018-11-26T14:05:26Z,2,0
14579,3693,6,11,internet,3,1000.0,1000,2018-11-26T14:08:13Z,2,0
65311,280,6,11,internet,3,1000.0,1000,2018-11-26T14:08:22Z,2,0
71623,4841,4,6,varejo,2,-20.0,20,2018-11-26T14:08:55Z,2,0
57077,3596,6,11,internet,3,500.0,500,2018-11-26T14:09:07Z,2,0
122105,3693,5,15,varejo,3,5000.0,5000,2018-11-26T14:09:59Z,2,0
122112,4841,4,6,varejo,2,-10.0,10,2018-11-26T14:10:06Z,2,0
133204,4389,6,3,netflix,3,500.0,500,2018-11-26T14:14:10Z,2,0
77334,4110,3,10,netflix,3,500.0,500,2018-11-26T14:15:37Z,1,0
54588,1709,6,19,globoplay,3,3500.0,3500,2018-11-26T14:18:47Z,2,0
72722,4841,4,6,varejo,2,-70.0,70,2018-11-26T14:19:12Z,2,0
133307,3441,6,10,netflix,3,1000.0,1000,2018-11-26T14:21:10Z,2,0
78533,2975,5,10,netflix,3,500.0,500,2018-11-26T14:21:12Z,4,0
54760,4841,4,6,varejo,2,-20.0,20,2018-11-26T14:21:37Z,2,0
93297,4841,4,6,varejo,2,-10.0,10,2018-11-26T14:21:48Z,2,0
90473,3483,6,10,netflix,3,1000.0,1000,2018-11-26T14:23:43Z,2,0
86220,3103,5,3,netflix,3,1500.0,1500,2018-11-26T14:27:28Z,4,0
74427,3336,6,3,netflix,3,1000.0,1000,2018-11-26T14:27:44Z,2,0
114133,4841,4,6,varejo,2,-75.0,75,2018-11-26T14:28:18Z,2,0
136142,4841,4,6,varejo,2,-50.0,50,2018-11-26T14:29:07Z,2,0
11046,1616,6,19,globoplay,3,3500.0,3500,2018-11-26T14:32:48Z,2,0
8101,1616,6,19,globoplay,3,3500.0,3500,2018-11-26T14:32:48Z,2,0
110958,4841,4,6,varejo,2,-70.0,70,2018-11-26T14:33:13Z,2,0
108263,4841,4,6,varejo,2,-70.0,70,2018-11-26T14:33:23Z,2,0
75908,3693,6,3,netflix,3,1500.0,1500,2018-11-26T14:39:51Z,2,0
57084,4841,4,6,varejo,2,-75.0,75,2018-11-26T14:40:37Z,2,0
46954,3384,5,4,netflix,3,1000.0,1000,2018-11-26T14:51:37Z,4,0
109840,4841,4,6,varejo,2,-50.0,50,2018-11-26T14:52:21Z,2,0
79366,971,3,24,museu,3,5000.0,7000,2018-11-26T14:56:03Z,1,0
19344,4389,6,3,netflix,3,3000.0,3000,2018-11-26T14:57:36Z,2,0
122252,1959,3,15,varejo,3,80000.0,80000,2018-11-26T14:58:45Z,0,0
27003,4356,6,3,netflix,3,1000.0,1000,2018-11-26T14:58:58Z,2,0
127136,4841,4,6,varejo,2,-50.0,50,2018-11-26T14:59:42Z,2,0
79072,1959,3,15,varejo,3,254000.0,254000,2018-11-26T15:00:19Z,0,0
130651,238,5,10,netflix,3,1000.0,1000,2018-11-26T15:00:28Z,4,0
55270,4841,4,6,varejo,2,-20.0,20,2018-11-26T15:01:12Z,2,0
110434,493,6,3,netflix,3,1100.0,1100,2018-11-26T15:05:17Z,2,0
105891,4258,5,15,varejo,3,12400.0,12400,2018-11-26T15:07:38Z,2,0
24606,493,1,15,varejo,3,500.0,500,2018-11-26T15:10:05Z,2,0
